merchant_id,merchant_category,merchant_country,merchant_risk_level,mcc_code,merchant_since,chargeback_rate,is_high_risk_jurisdiction,merchant_city,annual_txn_volume
2462,Real Estate,FR,LOW,6512,2020-11-25,0.006524,0,Marseille,31977
2463,Electronics,GB,LOW,5732,2019-05-13,0.008551,0,Manchester,6637
2464,Fuel,FR,LOW,5541,2021-03-15,0.004988,0,Marseille,45825
2465,Telecom,US,HIGH,4813,2020-08-18,,0,Chicago,1593
2466,Healthcare,AU,LOW,8099,2015-05-27,0.001995,0,Sydney,1061
2467,Real Estate,JP,LOW,6512,2023-12-04,0.005792,0,Osaka,38391
2468,Crypto,US,HIGH,6051,2018-06-30,0.18264,0,New York,4770
2469,Offshore Services,NL,HIGH,6099,2019-12-19,0.125515,0,Rotterdam,3132
2470,Entertainment,AU,LOW,7922,2017-10-22,0.006289,0,Brisbane,1012
2471,Education,CA,HIGH,8220,2016-01-25,0.244455,0,Vancouver,3661
2472,Gambling,IN,HIGH,7995,2023-10-27,0.194237,0,Bangalore,3388
2473,Automotive,AE,MEDIUM,5511,2024-02-09,0.022885,1,Sharjah,10584
2474,Fuel,SG,MEDIUM,5541,2017-07-08,0.018128,0,Tampines,12977
2475,Insurance,BR,LOW,6311,2021-03-18,0.00979,0,São Paulo,45255
2476,Insurance,GB,LOW,6311,2016-02-22,0.003593,0,Birmingham,34156
2477,Fuel,US,LOW,5541,2018-04-15,0.007211,0,Los Angeles,3664
2478,Utilities,CA,MEDIUM,4900,2024-11-20,0.04014,0,Vancouver,11892
2479,Telecom,CA,LOW,4813,2016-08-27,,0,Montreal,37678
2480,Travel,US,LOW,4722,2019-02-02,0.006114,0,Chicago,31056
2481,Entertainment,FR,LOW,7922,2016-09-08,0.006537,0,Lyon,12105
2482,Grocery,US,LOW,5411,2017-04-13,0.003562,0,Chicago,34544
2483,Utilities,NG,MEDIUM,4900,2020-11-15,0.01412,0,Lagos,3805
2484,Education,DE,LOW,8220,2021-09-30,0.00462,0,Berlin,11932
2485,Real Estate,IN,HIGH,6512,2015-02-18,0.13348,0,Mumbai,307
2486,Fuel,GB,MEDIUM,5541,2023-05-21,0.04011,0,Birmingham,15682
2487,Travel,IN,MEDIUM,4722,2019-04-01,,0,Mumbai,8327
2488,Gambling,IN,HIGH,7995,2022-05-30,0.093041,0,Delhi,4095
2489,Insurance,JP,LOW,6311,2023-09-12,0.005491,0,Yokohama,41239
2490,Electronics,US,LOW,5732,2019-02-09,0.007663,0,New York,46121
2491,Gambling,BR,HIGH,7995,2015-10-05,0.249267,0,Rio de Janeiro,3703
2492,Clothing,US,LOW,5651,2017-08-09,0.008503,0,Los Angeles,38965
2493,Gambling,GB,HIGH,7995,2016-10-25,0.139227,0,London,1796
2494,Grocery,IN,LOW,5411,2021-01-07,0.007621,0,Mumbai,45978
2495,Gambling,US,MEDIUM,7995,2015-01-02,0.040929,0,Los Angeles,6275
2496,Restaurants,AE,LOW,5812,2015-07-11,0.002061,1,Sharjah,14405
2497,Electronics,US,LOW,5732,2020-11-09,0.003174,0,Los Angeles,28528
2498,Fuel,IN,LOW,5541,2022-11-07,0.007435,0,Delhi,31773
2499,Electronics,GB,LOW,5732,2017-11-01,0.008542,0,Manchester,24366
2500,Utilities,CH,LOW,4900,2018-05-26,0.007735,0,Geneva,8675
2501,Clothing,US,LOW,5651,2018-08-30,0.00903,0,Los Angeles,17270
2502,Clothing,IN,LOW,5651,2021-08-10,0.002071,0,,40258
2503,Grocery,GB,MEDIUM,5411,2017-06-21,0.02229,0,Birmingham,12884
2504,Electronics,AU,LOW,5732,2016-08-14,0.009658,0,Sydney,31747
2505,Offshore Services,BR,MEDIUM,6099,2021-08-11,0.026162,0,Brasília,19625
2506,Education,DE,LOW,8220,2024-01-29,0.002654,0,Berlin,37264
2507,Clothing,NL,LOW,5651,2019-06-20,0.006036,0,The Hague,10311
2508,Automotive,GB,LOW,5511,2017-08-23,0.004563,0,Birmingham,25133
2509,Electronics,US,HIGH,5732,2015-08-31,0.220195,0,Los Angeles,1401
2510,Insurance,CA,LOW,6311,2018-03-27,0.006444,0,Toronto,32194
2511,Clothing,GB,LOW,5651,2020-05-08,0.009423,0,London,13534
2512,Utilities,IN,LOW,4900,2024-07-20,0.005324,0,Delhi,49064
2513,Electronics,US,LOW,5732,2023-01-16,0.005724,0,Los Angeles,43947
2514,Gambling,MX,HIGH,7995,2016-03-22,0.160517,0,Guadalajara,4725
2515,Travel,IN,LOW,4722,2018-02-27,0.004517,0,Delhi,41905
2516,Healthcare,IN,LOW,8099,2021-08-22,0.002355,0,Mumbai,6472
2517,Real Estate,NL,LOW,6512,2015-03-21,0.001332,0,Rotterdam,9163
2518,Fuel,SG,LOW,5541,2018-09-30,0.004618,0,Jurong East,15028
2519,Clothing,IN,MEDIUM,5651,2018-01-03,0.034223,0,Mumbai,5775
2520,Automotive,HK,LOW,5511,2022-05-20,0.004197,0,Kowloon,8005
2521,Fuel,IN,MEDIUM,5541,2021-10-24,0.039323,0,Delhi,14265
2522,Entertainment,JP,LOW,7922,2017-12-27,0.002286,0,Osaka,32868
2523,Clothing,US,LOW,5651,2019-05-22,0.007175,0,New York,20970
2524,Digital Goods,US,HIGH,5815,2019-07-28,0.203986,0,Los Angeles,610
2525,Clothing,GB,LOW,5651,2018-05-20,0.009754,0,London,3750
2526,Real Estate,GB,LOW,6512,2023-12-24,0.005847,0,Birmingham,5469
2527,Healthcare,IN,MEDIUM,8099,2016-05-30,0.036079,0,Mumbai,8479
2528,Restaurants,DE,MEDIUM,5812,2016-03-01,0.032533,0,Berlin,13091
2529,Healthcare,CA,LOW,8099,2021-07-20,0.002396,0,Montreal,8677
2530,Automotive,AE,MEDIUM,5511,2020-03-07,0.029122,1,Dubai,5076
2531,Automotive,IN,LOW,5511,2015-01-04,0.002309,0,Delhi,4555
2532,Travel,DE,MEDIUM,4722,2020-12-06,0.039896,0,Munich,3810
2533,Crypto,DE,HIGH,6051,2023-12-21,0.23259,0,Hamburg,1867
2534,Entertainment,HK,LOW,7922,2016-10-21,0.005554,0,Hong Kong,19771
2535,Travel,FR,LOW,4722,2019-02-19,0.009856,0,Marseille,9707
2536,Real Estate,US,LOW,6512,2016-08-13,0.001746,0,Los Angeles,6746
2537,Digital Goods,FR,HIGH,5815,2023-07-15,0.198542,0,Paris,3363
2538,Grocery,DE,MEDIUM,5411,2022-04-12,0.030386,0,Hamburg,11336
2539,Education,IN,LOW,8220,2018-06-22,0.003057,0,,40010
2540,Electronics,IN,LOW,5732,2024-08-17,0.003503,0,Mumbai,7482
2541,Clothing,AU,LOW,5651,2015-03-18,0.002851,0,Melbourne,37236
2542,Crypto,GB,HIGH,6051,2017-05-17,0.060723,0,Birmingham,3300
2543,Education,DE,HIGH,8220,2020-10-05,0.063546,0,Munich,732
2544,Restaurants,US,LOW,5812,2018-08-24,0.006458,0,Los Angeles,37250
2545,Clothing,NL,MEDIUM,5651,2016-11-01,0.036341,0,Amsterdam,1861
2546,Automotive,NG,MEDIUM,5511,2020-11-15,0.027238,0,,8487
2547,Grocery,DE,LOW,5411,2022-09-21,0.002531,0,Hamburg,26506
2548,Automotive,GB,MEDIUM,5511,2022-03-26,0.040402,0,Birmingham,7243
2549,Real Estate,ZA,MEDIUM,6512,2016-01-02,0.017159,0,Cape Town,1641
2550,Utilities,US,LOW,4900,2015-05-22,0.008092,0,Chicago,18719
2551,Real Estate,AU,LOW,6512,2024-01-26,0.001105,0,Sydney,16016
2552,Offshore Services,US,HIGH,6099,2024-11-20,0.097021,0,Los Angeles,4044
2553,Electronics,US,LOW,5732,2020-03-23,0.002154,0,New York,10137
2554,Electronics,KE,LOW,5732,2024-10-01,0.009772,0,Mombasa,41654
2555,Education,DE,LOW,8220,2018-10-19,0.008161,0,Hamburg,32623
2556,Clothing,DE,LOW,5651,2022-05-15,0.008692,0,Berlin,41086
2557,Clothing,KE,LOW,5651,2015-07-31,0.006387,0,Nairobi,35753
2558,Grocery,IN,MEDIUM,5411,2020-08-06,0.018162,0,Delhi,11478
2559,Electronics,GB,MEDIUM,5732,2021-06-30,0.040107,0,Manchester,3474
2560,Gambling,NG,HIGH,7995,2024-09-06,0.126396,0,Abuja,3903
2561,Grocery,US,MEDIUM,5411,2015-05-26,0.020082,0,New York,3819
2562,Restaurants,NG,LOW,5812,2023-07-02,0.007137,0,Kano,39922
2563,Offshore Services,JP,HIGH,6099,2021-01-31,0.205795,0,Tokyo,2124
2564,Clothing,US,LOW,5651,2019-12-13,0.003388,0,New York,35477
2565,Utilities,ZA,LOW,4900,2024-10-11,0.008043,0,Johannesburg,24619
2566,Healthcare,DE,LOW,8099,2024-08-01,0.003941,0,Berlin,33403
2567,Education,AE,LOW,8220,2022-09-19,0.003335,1,Dubai,15643
2568,Fuel,US,LOW,5541,2018-05-11,0.009084,0,Chicago,47296
2569,Gambling,MX,MEDIUM,7995,2020-05-07,0.016859,0,Guadalajara,10836
2570,Utilities,IN,LOW,4900,2018-06-09,0.009461,0,Bangalore,48434
2571,Travel,SE,LOW,4722,2023-02-24,0.001189,0,Gothenburg,36291
2572,Real Estate,IN,LOW,6512,2019-06-01,0.006281,0,Bangalore,13539
2573,Gambling,US,MEDIUM,7995,2021-02-26,0.045602,0,Chicago,19978
2574,Fuel,US,LOW,5541,2022-05-05,0.008637,0,New York,41677
2575,Travel,US,LOW,4722,2020-08-23,0.003763,0,Chicago,9747
2576,Education,IN,MEDIUM,8220,2024-10-26,0.032364,0,Mumbai,978
2577,Crypto,GB,HIGH,6051,2020-02-21,0.249173,0,London,1471
2578,Crypto,MX,MEDIUM,6051,2015-10-22,0.029418,0,Guadalajara,18567
2579,Real Estate,US,LOW,6512,2021-03-13,0.00831,0,New York,14565
2580,Telecom,FR,LOW,4813,2021-07-07,0.004925,0,Paris,36653
2581,Grocery,NG,LOW,5411,2016-08-13,0.002383,0,Kano,35070
2582,Clothing,GB,MEDIUM,5651,2015-08-22,0.036717,0,Manchester,9618
2583,Restaurants,AU,MEDIUM,5812,2016-04-03,0.025746,0,Sydney,10150
2584,Utilities,AU,LOW,4900,2016-07-14,0.005689,0,Sydney,34879
2585,Gambling,ZA,HIGH,7995,2022-08-29,0.180198,0,Durban,503
2586,Digital Goods,DE,HIGH,5815,2021-04-12,0.190235,0,Munich,112
2587,Entertainment,SE,LOW,7922,2017-10-07,0.003795,0,Stockholm,6226
2588,Real Estate,NG,LOW,6512,2020-04-15,0.007956,0,Abuja,15215
2589,Real Estate,GB,LOW,6512,2015-11-08,0.001267,0,London,9316
2590,Utilities,AE,LOW,4900,2015-12-18,0.006233,1,Abu Dhabi,6300
2591,Healthcare,DE,LOW,8099,2023-11-23,0.004303,0,Berlin,27229
2592,Entertainment,US,LOW,7922,2019-11-25,0.004104,0,Los Angeles,45051
2593,Gambling,JP,HIGH,7995,2018-01-01,0.082555,0,Osaka,1898
2594,Travel,IN,LOW,4722,2015-08-31,0.002545,0,Mumbai,14788
2595,Telecom,IT,LOW,4813,2024-07-27,0.00434,0,Milan,4142
2596,Offshore Services,IT,HIGH,6099,2017-12-06,0.189698,0,Naples,1574
2597,Clothing,US,MEDIUM,5651,2021-10-23,0.017913,0,Chicago,10455
2598,Entertainment,DE,LOW,7922,2024-03-05,0.001289,0,Munich,6410
2599,Crypto,GB,MEDIUM,6051,2016-12-16,0.047206,0,Manchester,19218
2600,Gambling,FR,MEDIUM,7995,2024-03-29,0.038598,0,Marseille,11205
2601,Education,AU,MEDIUM,8220,2020-01-02,0.014655,0,Brisbane,9512
2602,Grocery,CH,LOW,5411,2017-03-10,0.007582,0,Zurich,31530
2603,Insurance,GB,HIGH,6311,2022-11-02,0.051558,0,London,748
2604,Healthcare,US,MEDIUM,8099,2021-07-14,0.032821,0,New York,14866
2605,Travel,US,MEDIUM,4722,2016-03-30,0.041671,0,Chicago,9523
2606,Telecom,US,LOW,4813,2016-09-15,0.003234,0,New York,45964
2607,Offshore Services,IN,MEDIUM,6099,2016-05-25,0.034062,0,Bangalore,18581
2608,Restaurants,JP,LOW,5812,2022-12-07,0.004809,0,Yokohama,37249
2609,Entertainment,MX,MEDIUM,7922,2017-04-21,0.025916,0,Guadalajara,7767
2610,Healthcare,SE,MEDIUM,8099,2015-01-20,0.023144,0,Gothenburg,13437
2611,Telecom,US,MEDIUM,4813,2015-09-16,0.016541,0,Chicago,19611
2612,Healthcare,AU,LOW,8099,2020-12-29,0.008344,0,Melbourne,30076
2613,Entertainment,DE,LOW,7922,2020-11-28,0.009857,0,Munich,48008
2614,Fuel,GB,LOW,5541,2022-10-07,0.005223,0,Manchester,49847
2615,Healthcare,DE,LOW,8099,2019-04-17,0.009019,0,Munich,35411
2616,Utilities,DE,MEDIUM,4900,2017-12-12,0.016068,0,Munich,13852
2617,Electronics,CH,HIGH,5732,2019-06-12,0.163612,0,Zurich,2139
2618,Fuel,US,LOW,5541,2020-11-07,0.006633,0,Los Angeles,25977
2619,Education,SE,LOW,8220,2022-05-24,0.007861,0,Gothenburg,23141
2620,Fuel,SG,LOW,5541,2021-05-19,0.009667,0,Singapore,46168
2621,Utilities,IN,LOW,4900,2024-08-26,0.009867,0,,28451
2622,Restaurants,IN,LOW,5812,2016-06-14,0.001622,0,Bangalore,3604
2623,Digital Goods,US,HIGH,5815,2022-01-02,0.204796,0,Chicago,3049
2624,Electronics,AE,LOW,5732,2021-07-11,0.00599,1,Dubai,39231
2625,Real Estate,US,LOW,6512,2022-08-03,0.005866,0,Chicago,42992
2626,Gambling,CH,MEDIUM,7995,2017-08-30,0.045824,0,Zurich,16675
2627,Utilities,US,MEDIUM,4900,2015-01-06,0.020756,0,New York,19215
2628,Travel,JP,LOW,4722,2018-11-30,0.001016,0,Osaka,13207
2629,Automotive,US,MEDIUM,5511,2017-01-29,0.013102,0,New York,14562
2630,Grocery,US,MEDIUM,5411,2016-10-23,0.030676,0,New York,9977
2631,Insurance,IN,MEDIUM,6311,2022-08-29,0.012263,0,Delhi,14113
2632,Education,CA,LOW,8220,2023-07-29,0.004464,0,Vancouver,18650
2633,Electronics,US,LOW,5732,2018-06-06,0.002376,0,New York,46450
2634,Gambling,BR,HIGH,7995,2016-05-13,0.195382,0,Rio de Janeiro,4018
2635,Utilities,US,LOW,4900,2015-10-07,0.006825,0,Los Angeles,19402
2636,Digital Goods,MX,HIGH,5815,2019-04-07,0.15856,0,Monterrey,1065
2637,Education,GB,MEDIUM,8220,2015-04-29,0.028736,0,London,4954
2638,Crypto,AU,MEDIUM,6051,2018-07-23,0.032262,0,Sydney,5903
2639,Restaurants,GB,MEDIUM,5812,2023-05-30,0.010667,0,Manchester,12083
2640,Healthcare,US,LOW,8099,2023-07-08,0.005796,0,Chicago,8304
2641,Telecom,AE,LOW,4813,2016-03-08,0.004326,1,Sharjah,30533
2642,Insurance,NG,MEDIUM,6311,2023-11-13,0.038117,0,Lagos,14346
2643,Education,NL,LOW,8220,2024-08-09,0.004287,0,Amsterdam,40331
2644,Travel,IN,MEDIUM,4722,2016-03-21,0.037476,0,Bangalore,8359
2645,Crypto,CH,HIGH,6051,2024-08-17,0.105588,0,Zurich,1313
2646,Electronics,NG,MEDIUM,5732,2022-07-30,0.044303,0,Kano,12575
2647,Telecom,US,MEDIUM,4813,2019-09-26,0.031367,0,Chicago,7567
2648,Education,IT,LOW,8220,2020-12-18,0.004325,0,Milan,42826
2649,Digital Goods,GB,MEDIUM,5815,2018-05-06,0.023974,0,Manchester,6038
2650,Utilities,IT,LOW,4900,2021-05-17,0.004462,0,Naples,23218
2651,Clothing,FR,MEDIUM,5651,2024-04-27,0.022925,0,Lyon,10893
2652,Digital Goods,DE,MEDIUM,5815,2021-10-30,0.025283,0,Munich,5034
2653,Digital Goods,US,HIGH,5815,2016-06-07,0.051227,0,Los Angeles,2999
2654,Healthcare,GB,LOW,8099,2018-07-07,0.008236,0,London,12885
2655,Real Estate,US,LOW,6512,2020-06-04,0.002686,0,Los Angeles,5039
2656,Real Estate,DE,HIGH,6512,2021-06-12,0.142999,0,Munich,2354
2657,Digital Goods,IN,HIGH,5815,2019-02-10,0.2218,0,Delhi,943
2658,Fuel,GB,LOW,5541,2021-07-01,0.003054,0,Birmingham,1489
2659,Restaurants,BR,LOW,5812,2016-11-21,0.006867,0,Brasília,47324
2660,Crypto,MX,HIGH,6051,2018-12-30,0.21531,0,Monterrey,4625
2661,Telecom,SG,LOW,4813,2022-01-24,0.003633,0,Singapore,29830
2662,Telecom,IT,LOW,4813,2020-09-26,0.009039,0,Rome,28979
2663,Restaurants,IN,LOW,5812,2015-04-07,0.003799,0,Mumbai,2345
2664,Entertainment,AE,LOW,7922,2018-05-01,0.008721,1,Sharjah,48171
2665,Real Estate,JP,HIGH,6512,2018-05-12,0.110368,0,Yokohama,730
2666,Electronics,CA,LOW,5732,2018-09-25,0.002506,0,Vancouver,33528
2667,Digital Goods,US,MEDIUM,5815,2020-11-03,0.040943,0,Chicago,3269
2668,Fuel,CA,MEDIUM,5541,2018-10-15,0.041033,0,Vancouver,5908
2669,Utilities,US,HIGH,4900,2022-02-07,0.058547,0,Los Angeles,302
2670,Grocery,US,LOW,5411,2021-12-29,0.006675,0,New York,28931
2671,Utilities,BR,LOW,4900,2017-08-28,0.009262,0,São Paulo,37219
2672,Digital Goods,US,HIGH,5815,2016-01-10,0.109288,0,New York,3370
2673,Restaurants,CA,MEDIUM,5812,2018-05-06,0.036972,0,Montreal,12493
2674,Real Estate,KE,HIGH,6512,2016-11-23,0.157816,0,Mombasa,1437
2675,Utilities,ZA,MEDIUM,4900,2024-09-03,0.018543,0,Cape Town,3868
2676,Utilities,US,LOW,4900,2016-02-11,0.009442,0,Chicago,48288
2677,Gambling,ZA,HIGH,7995,2023-11-30,0.05928,0,Durban,2310
2678,Fuel,SE,MEDIUM,5541,2016-07-20,0.048401,0,,2054
2679,Electronics,FR,LOW,5732,2018-04-26,0.006903,0,Paris,16113
2680,Restaurants,HK,LOW,5812,2016-02-05,0.001399,0,Hong Kong,36267
2681,Offshore Services,DE,MEDIUM,6099,2015-05-09,0.010678,0,Munich,3778
2682,Crypto,IN,MEDIUM,6051,2018-10-16,0.04061,0,Mumbai,630
2683,Entertainment,IN,LOW,7922,2023-09-20,0.002056,0,Bangalore,27108
2684,Gambling,AU,HIGH,7995,2023-08-30,0.196142,0,Sydney,4927
2685,Clothing,GB,LOW,5651,2022-01-16,0.006291,0,,49960
2686,Fuel,JP,LOW,5541,2018-05-23,0.001329,0,Tokyo,47838
2687,Utilities,NG,MEDIUM,4900,2020-03-22,0.03638,0,Kano,19217
2688,Healthcare,GB,HIGH,8099,2016-03-02,0.199264,0,Manchester,2856
2689,Offshore Services,SG,MEDIUM,6099,2018-03-21,0.045361,0,Tampines,8183
2690,Offshore Services,US,HIGH,6099,2019-01-22,0.22451,0,Los Angeles,4363
2691,Entertainment,JP,HIGH,7922,2019-10-05,0.069396,0,Tokyo,2840
2692,Telecom,JP,LOW,4813,2024-11-10,0.008518,0,Osaka,48151
2693,Electronics,NG,LOW,5732,2017-11-17,0.00865,0,Abuja,44750
2694,Crypto,US,HIGH,6051,2018-06-07,0.146182,0,Chicago,2082
2695,Restaurants,SG,LOW,5812,2022-02-13,0.002137,0,Jurong East,46934
2696,Travel,IT,LOW,4722,2018-06-25,0.007062,0,Milan,47698
2697,Fuel,IN,LOW,5541,2016-09-07,0.007467,0,Mumbai,40066
2698,Utilities,US,LOW,4900,2019-05-13,0.00714,0,Los Angeles,1397
2699,Crypto,JP,HIGH,6051,2018-07-07,0.131703,0,Yokohama,3980
2700,Crypto,AU,HIGH,6051,2021-02-22,0.149656,0,Sydney,2274
2701,Healthcare,BR,LOW,8099,2015-03-03,0.007462,0,São Paulo,13743
2702,Real Estate,US,LOW,6512,2023-04-26,0.007407,0,Chicago,3278
2703,Real Estate,IN,LOW,6512,2021-03-16,0.005787,0,Delhi,34630
2704,Travel,IN,LOW,4722,2020-06-12,0.00486,0,Bangalore,13144
2705,Clothing,NL,LOW,5651,2015-12-30,0.006389,0,The Hague,45634
2706,Telecom,ZA,LOW,4813,2018-06-06,0.003266,0,Johannesburg,3208
2707,Insurance,IN,MEDIUM,6311,2015-05-26,0.039474,0,Delhi,3760
2708,Grocery,JP,LOW,5411,2023-03-21,0.009013,0,Tokyo,27747
2709,Healthcare,CA,LOW,8099,2021-01-30,0.006056,0,Toronto,2335
2710,Healthcare,DE,MEDIUM,8099,2023-03-08,0.040458,0,Berlin,16105
2711,Entertainment,DE,HIGH,7922,2017-11-23,0.213817,0,Hamburg,3275
2712,Crypto,US,HIGH,6051,2022-08-10,0.247693,0,New York,3307
2713,Healthcare,GB,LOW,8099,2021-06-19,0.006867,0,Manchester,47764
2714,Crypto,US,HIGH,6051,2023-02-17,0.11854,0,Chicago,2989
2715,Real Estate,CH,LOW,6512,2021-12-29,0.002367,0,Geneva,26266
2716,Travel,GB,MEDIUM,4722,2023-09-15,0.039605,0,Manchester,13054
2717,Electronics,AE,MEDIUM,5732,2016-10-20,0.0429,1,Dubai,10112
2718,Electronics,CA,LOW,5732,2017-04-05,0.00133,0,Toronto,40249
2719,Restaurants,FR,LOW,5812,2021-01-20,0.001248,0,Lyon,7806
2720,Automotive,IN,LOW,5511,2021-10-23,0.004863,0,Delhi,44377
2721,Restaurants,US,LOW,5812,2017-08-31,0.008373,0,Chicago,47822
2722,Fuel,US,MEDIUM,5541,2017-02-22,0.015854,0,Chicago,15625
2723,Education,IN,LOW,8220,2016-05-13,0.00539,0,Delhi,15416
2724,Real Estate,US,MEDIUM,6512,2019-02-17,0.035929,0,Chicago,1692
2725,Fuel,SG,LOW,5541,2019-10-14,0.002215,0,Singapore,49526
2726,Restaurants,US,LOW,5812,2020-07-08,0.004096,0,Los Angeles,35627
2727,Utilities,US,MEDIUM,4900,2016-01-06,0.014802,0,Chicago,17280
2728,Telecom,BR,LOW,4813,2020-09-17,0.003323,0,Brasília,22885
2729,Utilities,IN,LOW,4900,2024-01-22,0.008218,0,Bangalore,14194
2730,Restaurants,US,LOW,5812,2018-11-01,0.008702,0,New York,41381
2731,Entertainment,FR,LOW,7922,2015-12-04,0.005651,0,Marseille,30561
2732,Grocery,NL,LOW,5411,2024-10-03,0.001932,0,Rotterdam,2843
2733,Insurance,AU,MEDIUM,6311,2023-09-14,0.034742,0,Melbourne,1285
2734,Offshore Services,IN,MEDIUM,6099,2021-01-02,0.033054,0,Mumbai,6258
2735,Healthcare,GB,MEDIUM,8099,2024-12-10,0.015376,0,Manchester,14010
2736,Entertainment,IN,LOW,7922,2015-05-01,0.00408,0,Mumbai,9697
2737,Clothing,IN,LOW,5651,2017-10-15,0.008981,0,Delhi,39297
2738,Utilities,BR,LOW,4900,2020-03-09,0.00303,0,Brasília,6198
2739,Insurance,DE,LOW,6311,2021-10-17,0.003748,0,Berlin,26170
2740,Insurance,IT,MEDIUM,6311,2019-08-01,0.010148,0,Rome,11287
2741,Insurance,IN,LOW,6311,2023-10-31,0.009931,0,Mumbai,22738
2742,Insurance,NG,LOW,6311,2021-09-28,0.003283,0,Lagos,23185
2743,Clothing,IN,MEDIUM,5651,2024-06-21,0.023563,0,Delhi,18672
2744,Fuel,SG,MEDIUM,5541,2019-02-08,0.042111,0,Tampines,10037
2745,Healthcare,IN,LOW,8099,2019-11-30,0.009662,0,Bangalore,27900
2746,Gambling,SG,MEDIUM,7995,2022-01-29,0.015499,0,Tampines,723
2747,Insurance,GB,LOW,6311,2018-12-21,0.008418,0,Manchester,34930
2748,Restaurants,AU,MEDIUM,5812,2021-08-07,0.028461,0,Melbourne,9983
2749,Electronics,SG,LOW,5732,2020-02-03,0.002933,0,Tampines,24139
2750,Crypto,JP,HIGH,6051,2016-10-09,0.094512,0,Tokyo,1218
2751,Education,GB,LOW,8220,2015-08-28,0.001493,0,London,40050
2752,Real Estate,US,MEDIUM,6512,2016-10-09,0.022798,0,Los Angeles,2169
2753,Telecom,US,LOW,4813,2018-10-20,0.004967,0,Chicago,4863
2754,Healthcare,IN,LOW,8099,2018-02-15,0.004254,0,Mumbai,6040
2755,Electronics,GB,LOW,5732,2017-05-27,0.002881,0,Manchester,41864
2756,Offshore Services,SE,HIGH,6099,2016-06-05,0.124617,0,Stockholm,2775
2757,Restaurants,IN,LOW,5812,2015-11-23,0.009011,0,Mumbai,32218
2758,Real Estate,IT,LOW,6512,2016-01-18,0.009917,0,Naples,4916
2759,Automotive,JP,LOW,5511,2018-02-01,0.009711,0,Tokyo,21728
2760,Restaurants,BR,LOW,5812,2022-01-07,0.008629,0,Rio de Janeiro,19937
2761,Grocery,AU,MEDIUM,5411,2024-12-27,0.049883,0,Brisbane,19234
2762,Education,MX,LOW,8220,2021-04-24,0.00903,0,Mexico City,21714
2763,Telecom,CA,MEDIUM,4813,2024-02-22,0.015492,0,Montreal,12491
2764,Travel,IN,MEDIUM,4722,2015-04-08,0.032339,0,Bangalore,10287
2765,Telecom,US,HIGH,4813,2021-07-05,0.232579,0,New York,2189
2766,Travel,MX,LOW,4722,2016-07-28,0.005073,0,Guadalajara,6825
2767,Insurance,GB,LOW,6311,2019-02-18,0.003619,0,London,41935
2768,Insurance,IN,LOW,6311,2023-12-22,0.00246,0,Delhi,32737
2769,Fuel,GB,LOW,5541,2016-03-13,0.008634,0,Birmingham,19117
2770,Grocery,US,LOW,5411,2024-08-27,0.00915,0,Chicago,35883
2771,Automotive,DE,LOW,5511,2019-11-27,0.0055,0,Hamburg,25217
2772,Restaurants,DE,MEDIUM,5812,2022-01-26,0.039453,0,Berlin,8796
2773,Electronics,HK,LOW,5732,2017-01-24,0.003642,0,Tsuen Wan,17301
2774,Education,IT,LOW,8220,2015-11-12,0.008604,0,Naples,10689
2775,Real Estate,SG,LOW,6512,2020-06-11,0.009891,0,Singapore,30301
2776,Telecom,GB,LOW,4813,2024-10-27,0.008509,0,Manchester,13522
2777,Education,CA,MEDIUM,8220,2023-09-30,0.015905,0,Vancouver,15372
2778,Electronics,CA,LOW,5732,2015-08-20,0.001702,0,Vancouver,1343
2779,Entertainment,GB,LOW,7922,2019-10-28,0.004309,0,London,4775
2780,Offshore Services,IN,HIGH,6099,2019-03-21,0.184866,0,Bangalore,3607
2781,Automotive,AE,HIGH,5511,2018-03-22,0.194209,1,Abu Dhabi,4586
2782,Restaurants,CA,LOW,5812,2015-02-24,0.006114,0,Montreal,45911
2783,Entertainment,JP,LOW,7922,2019-12-21,0.007385,0,Tokyo,15714
2784,Grocery,US,LOW,5411,2016-11-03,0.002135,0,New York,19233
2785,Insurance,IN,MEDIUM,6311,2021-02-06,0.020322,0,Delhi,6173
2786,Electronics,IN,LOW,5732,2018-02-24,0.004861,0,Bangalore,14312
2787,Grocery,GB,HIGH,5411,2019-03-21,0.21585,0,London,2023
2788,Electronics,US,MEDIUM,5732,2021-10-05,0.030145,0,New York,9660
2789,Utilities,US,LOW,4900,2015-07-05,0.004768,0,Chicago,2255
2790,Grocery,US,LOW,5411,2018-07-02,0.007937,0,Chicago,49186
2791,Travel,SG,LOW,4722,2022-03-13,0.004631,0,Tampines,40617
2792,Digital Goods,IN,HIGH,5815,2022-05-01,0.211601,0,Mumbai,4400
2793,Electronics,GB,LOW,5732,2017-12-21,0.004996,0,London,25474
2794,Electronics,MX,HIGH,5732,2019-06-20,0.237036,0,Guadalajara,889
2795,Electronics,HK,LOW,5732,2018-08-16,0.003795,0,Hong Kong,33795
2796,Education,GB,LOW,8220,2018-06-14,0.009408,0,London,21989
2797,Entertainment,US,LOW,7922,2015-03-04,0.003174,0,Chicago,27725
2798,Utilities,US,LOW,4900,2024-09-10,0.001011,0,New York,47134
2799,Insurance,JP,LOW,6311,2023-12-20,0.008248,0,Osaka,7476
2800,Telecom,FR,HIGH,4813,2022-05-23,0.050032,0,,963
